timestamp_et,epoch,ticker,open,high,low,close,volume
1984-12-01 00:00:00,470725200,PGR,0.2839510142803192,0.3251030147075653,0.2839510142803192,0.3209879994392395,31504950
1985-03-01 00:00:00,478501200,PGR,0.3230449855327606,0.4475310146808624,0.3230449855327606,0.4351849853992462,267275700
1985-06-01 00:00:00,486446400,PGR,0.4351849853992462,0.5185189843177795,0.3981480002403259,0.4783949851989746,70113600
1985-09-01 00:00:00,494395200,PGR,0.4783949851989746,0.5339509844779968,0.4290120005607605,0.5339509844779968,90331200
1985-12-01 00:00:00,502261200,PGR,0.5339509844779968,0.7870370149612427,0.5277780294418335,0.7685189843177795,185457600
1986-03-01 00:00:00,510037200,PGR,0.7685189843177795,0.9027780294418335,0.7469140291213989,0.8958330154418945,146671200
1986-06-01 00:00:00,517982400,PGR,0.8958330154418945,1.069443941116333,0.7777780294418335,1.048611044883728,176616000
1986-09-01 00:00:00,525931200,PGR,1.0520830154418945,1.055556058883667,0.7430559992790222,0.8402780294418335,150415200
1986-12-01 00:00:00,533797200,PGR,0.8333330154418945,0.9861109852790833,0.8055559992790222,0.8472219705581665,399762000
1987-03-01 00:00:00,541573200,PGR,0.8472219705581665,0.8819440007209778,0.7395830154418945,0.7916669845581055,307162800
1987-06-01 00:00:00,549518400,PGR,0.7916669845581055,0.96875,0.75,0.8958330154418945,107326800
1987-09-01 00:00:00,557467200,PGR,0.9027780294418335,0.9375,0.7083330154418945,0.8159719705581665,78145200
1987-12-01 00:00:00,565333200,PGR,0.8194440007209778,0.8645830154418945,0.7291669845581055,0.7986109852790833,85680000
1988-03-01 00:00:00,573195600,PGR,0.8055559992790222,0.8159719705581665,0.7083330154418945,0.7673609852790833,77954400
1988-06-01 00:00:00,581140800,PGR,0.7743059992790222,0.8958330154418945,0.7743059992790222,0.8541669845581055,119656800
1988-09-01 00:00:00,589089600,PGR,0.8472219705581665,0.8506940007209778,0.6736109852790833,0.6805559992790222,84870000
1988-12-01 00:00:00,596955600,PGR,0.6770830154418945,0.7847219705581665,0.6006940007209778,0.7847219705581665,111762000
1989-03-01 00:00:00,604731600,PGR,0.7916669845581055,0.9375,0.7604169845581055,0.7604169845581055,166028400
1989-06-01 00:00:00,612676800,PGR,0.7638890147209167,1.0902780294418335,0.7604169845581055,1.069443941116333,117882000
1989-09-01 00:00:00,620625600,PGR,1.0729169845581055,1.204861044883728,1.0277780294418335,1.1354169845581055,81608400
1989-12-01 00:00:00,628491600,PGR,1.1354169845581055,1.142361044883728,0.9444440007209778,0.9965280294418335,78523200
1990-03-01 00:00:00,636267600,PGR,0.9965280294418335,1.163193941116333,0.9131940007209778,1.1458330154418945,69447600
1990-06-01 00:00:00,644212800,PGR,1.1527780294418335,1.413193941116333,1.1215280294418335,1.375,117986400
1990-09-01 00:00:00,652161600,PGR,1.368056058883667,1.5659719705581665,1.1527780294418335,1.336806058883667,63133200
1990-12-01 00:00:00,660027600,PGR,1.3472219705581665,1.680556058883667,1.2777780294418335,1.642361044883728,94773600
1991-03-01 00:00:00,667803600,PGR,1.638888955116272,1.7222219705581665,1.5416669845581055,1.6145830154418945,104086800
1991-06-01 00:00:00,675748800,PGR,1.6215280294418335,1.638888955116272,1.3333330154418945,1.357638955116272,88970400
1991-09-01 00:00:00,683697600,PGR,1.361111044883728,1.486111044883728,1.2534719705581665,1.423611044883728,61196400
1991-12-01 00:00:00,691563600,PGR,1.4270830154418945,1.576388955116272,1.2291669845581055,1.326388955116272,50932800
1992-03-01 00:00:00,699426000,PGR,1.3159719705581665,1.486111044883728,1.28125,1.423611044883728,65682000
