timestamp_et,epoch,ticker,open,high,low,close,volume
2021-07-12 00:00:00,1626062400,DELL,47.10593032836914,47.79523468017578,46.741004943847656,46.77648162841797,9076589
2021-07-19 00:00:00,1626667200,DELL,46.03649139404297,49.01165771484375,45.90978240966797,48.935630798339844,17393969
2021-07-26 00:00:00,1627272000,DELL,49.021793365478516,49.30055618286133,48.12468338012695,48.97111129760742,8502644
2021-08-02 00:00:00,1627876800,DELL,49.20425796508789,50.08616256713867,48.651798248291016,49.94424819946289,10393171
2021-08-09 00:00:00,1628481600,DELL,49.59959411621094,51.104915618896484,49.47288513183594,50.69944381713867,10870244
2021-08-16 00:00:00,1629086400,DELL,50.44095230102539,50.613277435302734,48.40851593017578,49.923973083496094,11020389
2021-08-23 00:00:00,1629691200,DELL,50.15711975097656,52.04257583618164,48.155094146728516,49.13836669921875,26363620
2021-08-30 00:00:00,1630296000,DELL,49.447540283203125,50.20780563354492,48.85960388183594,49.23466873168945,23464297
2021-09-06 00:00:00,1630900800,DELL,49.06234359741211,49.265079498291016,47.729347229003906,48.27166748046875,16709337
2021-09-13 00:00:00,1631505600,DELL,49.868221282958984,51.76887893676758,49.249874114990234,50.95286560058594,37279639
2021-09-20 00:00:00,1632110400,DELL,50.10136795043945,53.33502197265625,49.635074615478516,52.650787353515625,37414394
2021-09-27 00:00:00,1632715200,DELL,52.422706604003906,53.85707092285156,52.05778121948242,53.61378479003906,21802636
2021-10-04 00:00:00,1633320000,DELL,53.750633239746094,54.68829345703125,52.68119430541992,53.24885940551758,19900271
2021-10-11 00:00:00,1633924800,DELL,53.27927017211914,54.72377014160156,52.179420471191406,54.59199142456055,18943364
2021-10-18 00:00:00,1634529600,DELL,54.96705627441406,58.1702995300293,54.8403434753418,58.05372619628906,32457034
2021-10-25 00:00:00,1635134400,DELL,58.18550491333008,58.28687286376953,54.698429107666016,55.74759292602539,41807081
2021-11-01 00:00:00,1635739200,DELL,55.423213958740234,57.34000015258789,53.0099983215332,56.36000061035156,48402002
2021-11-08 00:00:00,1636347600,DELL,56.369998931884766,57.18000030517578,55.0099983215332,56.0,21276800
2021-11-15 00:00:00,1636952400,DELL,56.470001220703125,57.540000915527344,54.970001220703125,55.02000045776367,25845400
2021-11-22 00:00:00,1637557200,DELL,55.33000183105469,58.0,54.20000076293945,56.18000030517578,27758800
2021-11-29 00:00:00,1638162000,DELL,57.04999923706055,58.63999938964844,55.5,58.47999954223633,36194100
2021-12-06 00:00:00,1638766800,DELL,58.75,59.4900016784668,57.11000061035156,57.599998474121094,20350800
