timestamp_et,epoch,ticker,open,high,low,close,volume
1984-12-01 00:00:00,470725200,INTC,0.5833330154418945,0.6770830154418945,0.5677080154418945,0.5833330154418945,1149513600
1985-03-01 00:00:00,478501200,INTC,0.5833330154418945,0.609375,0.5052080154418945,0.5494790077209473,1486968000
1985-06-01 00:00:00,486446400,INTC,0.5494790077209473,0.625,0.46875,0.5416669845581055,2043523200
1985-09-01 00:00:00,494395200,INTC,0.5416669845581055,0.6197919845581055,0.43229201436042786,0.59375,2042040000
1985-12-01 00:00:00,502261200,INTC,0.59375,0.671875,0.546875,0.578125,2772652800
1986-03-01 00:00:00,510037200,INTC,0.578125,0.6510419845581055,0.5104169845581055,0.5677080154418945,2345971200
1986-06-01 00:00:00,517982400,INTC,0.5677080154418945,0.5729169845581055,0.34114599227905273,0.47916701436042786,2148144000
1986-09-01 00:00:00,525931200,INTC,0.47916701436042786,0.484375,0.375,0.47916701436042786,1831334400
1986-12-01 00:00:00,533797200,INTC,0.46875,0.8020830154418945,0.43229201436042786,0.7916669845581055,4204560000
1987-03-01 00:00:00,541573200,INTC,0.7864580154418945,1.0,0.7135419845581055,0.9140629768371582,3926678400
1987-06-01 00:00:00,549518400,INTC,0.9166669845581055,1.171875,0.8229169845581055,1.0989580154418945,3457963200
1987-09-01 00:00:00,557467200,INTC,1.1041669845581055,1.3072919845581055,0.5572919845581055,0.671875,5317896000
1987-12-01 00:00:00,565333200,INTC,0.6875,0.9140629768371582,0.6484379768371582,0.8828129768371582,3703523200
1988-03-01 00:00:00,573195600,INTC,0.8828129768371582,1.046875,0.859375,0.9609379768371582,3233097600
1988-06-01 00:00:00,581140800,INTC,0.9609379768371582,1.1640629768371582,0.8671879768371582,0.875,3446633600
1988-09-01 00:00:00,589089600,INTC,0.8671879768371582,0.9257810115814209,0.6015629768371582,0.625,4510211200
1988-12-01 00:00:00,596955600,INTC,0.6328129768371582,0.8710939884185791,0.6171879768371582,0.8046879768371582,3368236800
1989-03-01 00:00:00,604731600,INTC,0.8046879768371582,1.03125,0.7265629768371582,1.015625,2957142400
1989-06-01 00:00:00,612676800,INTC,1.015625,1.0546879768371582,0.859375,0.9375,3242627200
1989-09-01 00:00:00,620625600,INTC,0.9296879768371582,1.09375,0.9179689884185791,1.0859379768371582,2927894400
1989-12-01 00:00:00,628491600,INTC,1.0859379768371582,1.296875,0.9375,1.2578129768371582,3385424000
1990-03-01 00:00:00,636267600,INTC,1.25,1.5390629768371582,1.2109379768371582,1.5078129768371582,4049011200
1990-06-01 00:00:00,644212800,INTC,1.5078129768371582,1.625,0.953125,1.042968988418579,4293990400
1990-09-01 00:00:00,652161600,INTC,1.03125,1.203125,0.875,1.171875,3333168000
1990-12-01 00:00:00,660027600,INTC,1.1796879768371582,1.59375,1.0859379768371582,1.4921879768371582,3819555200
1991-03-01 00:00:00,667803600,INTC,1.484375,1.7421879768371582,1.3515629768371582,1.7421879768371582,4646540800
1991-06-01 00:00:00,675748800,INTC,1.7421879768371582,1.8515629768371582,1.28125,1.546875,4790777600
1991-09-01 00:00:00,683697600,INTC,1.5390629768371582,1.5625,1.203125,1.28125,4148982400
1991-12-01 00:00:00,691563600,INTC,1.2734379768371582,2.148437976837158,1.2578129768371582,1.984375,4764217600
1992-03-01 00:00:00,699426000,INTC,1.984375,2.109375,1.453125,1.5625,4670441600
1992-06-01 00:00:00,707371200,INTC,1.5625,1.9140629768371582,1.4921879768371582,1.8125,3343388800
1992-09-01 00:00:00,715320000,INTC,1.8046879768371582,2.257812976837158,1.8046879768371582,2.234375,3807705600
1992-12-01 00:00:00,723186000,INTC,2.242187976837158,3.75,2.21875,3.640625,7309321600
1993-03-01 00:00:00,730962000,INTC,3.648437976837158,3.789062976837158,2.671875,3.464843988418579,7503808000
1993-06-01 00:00:00,738907200,INTC,3.46875,4.203125,3.078125,4.015625,4156342400
1993-09-01 00:00:00,746856000,INTC,3.984375,4.640625,3.515625,3.84375,4865296000
1993-12-01 00:00:00,754722000,INTC,3.859375,4.328125,3.515625,4.296875,4854908800
1994-03-01 00:00:00,762498000,INTC,4.304687976837158,4.59375,3.5,3.90625,4794468800
1994-06-01 00:00:00,770443200,INTC,3.90625,4.21875,3.507812976837158,4.109375,4024174400
1994-09-01 00:00:00,778392000,INTC,4.046875,4.265625,3.585937976837158,3.945312976837158,4642777600
1994-12-01 00:00:00,786258000,INTC,3.875,5.046875,3.59375,4.984375,5673100800
1995-03-01 00:00:00,794034000,INTC,4.984375,7.4375,4.898437976837158,7.015625,6737064000
1995-06-01 00:00:00,801979200,INTC,7.03125,9.796875,6.84375,7.671875,6195497600
1995-09-01 00:00:00,809928000,INTC,7.65625,9.142578125,7.15625,7.609375,4825964800
1995-12-01 00:00:00,817794000,INTC,7.671875,8.0,6.226562976837158,7.351562976837158,4770912000
1996-03-01 00:00:00,825656400,INTC,7.203125,9.453125,6.4375,9.4375,4312169600
1996-06-01 00:00:00,833601600,INTC,9.390625,10.40625,8.015625,9.976563453674316,4317051200
1996-09-01 00:00:00,841550400,INTC,9.890625,15.90625,9.8125,15.859375,4744768800
1996-12-01 00:00:00,849416400,INTC,15.75,20.625,15.421875,17.734375,6196233600
1997-03-01 00:00:00,857192400,INTC,17.640625,21.21875,15.71875,18.9375,7038552000
1997-06-01 00:00:00,865137600,INTC,19.25,25.5,17.328125,23.03125,5405336400
1997-09-01 00:00:00,873086400,INTC,23.28125,24.8125,17.3125,19.40625,4293588800
1997-12-01 00:00:00,880952400,INTC,19.625,23.90625,16.84375,22.421875,4105457600
1998-03-01 00:00:00,888728400,INTC,22.453125,22.84375,17.8125,17.859375,4335351200
1998-06-01 00:00:00,896673600,INTC,17.28125,23.15625,16.4140625,17.796875,4786961600
1998-09-01 00:00:00,904622400,INTC,17.734375,28.96875,17.4375,26.90625,4344993200
1998-12-01 00:00:00,912488400,INTC,26.453125,35.921875,26.421875,29.984375,4047438000
1999-03-01 00:00:00,920264400,INTC,29.703125,33.375,25.5,27.03125,3580773400
1999-06-01 00:00:00,928209600,INTC,26.90625,42.25,25.0625,41.09375,3026940600
1999-09-01 00:00:00,936158400,INTC,41.84375,44.75,32.5,38.34375,3111590600
1999-12-01 00:00:00,944024400,INTC,38.03125,58.25,35.28125,56.5,3213762200
2000-03-01 00:00:00,951886800,INTC,56.4375,72.6875,52.5625,62.34375,3486836800
2000-06-01 00:00:00,959832000,INTC,63.09375,75.828125,60.4375,74.875,2368916500
2000-09-01 00:00:00,967780800,INTC,75.625,75.6875,35.0,38.0625,3889676100
2000-12-01 00:00:00,975646800,INTC,38.5,38.59375,28.0,28.5625,3241535700
2001-03-01 00:00:00,983422800,INTC,28.25,33.6875,22.25,27.010000228881836,3620812100
2001-06-01 00:00:00,991368000,INTC,27.260000228881836,32.22999954223633,26.139999389648438,27.959999084472656,2925386700
2001-09-01 00:00:00,999316800,INTC,27.559999465942383,32.9900016784668,18.959999084472656,32.65999984741211,3417572900
2001-12-01 00:00:00,1007182800,INTC,32.290000915527344,36.779998779296875,28.5,28.549999237060547,2915411600
2002-03-01 00:00:00,1014958800,INTC,29.09000015258789,34.25,25.559999465942383,27.6200008392334,2878327700
2002-06-01 00:00:00,1022904000,INTC,27.43000030517578,28.200000762939453,15.819999694824219,16.670000076293945,4023044400
2002-09-01 00:00:00,1030852800,INTC,16.469999313354492,21.299999237060547,12.949999809265137,20.8799991607666,4384721500
2002-12-01 00:00:00,1038718800,INTC,21.8799991607666,22.09000015258789,14.880000114440918,17.25,3446027900
2003-03-01 00:00:00,1046494800,INTC,17.1299991607666,21.010000228881836,15.59000015258789,20.81999969482422,3800894600
2003-06-01 00:00:00,1054440000,INTC,21.0,29.040000915527344,19.989999771118164,28.59000015258789,3936044200
2003-09-01 00:00:00,1062388800,INTC,28.770000457763672,34.5099983215332,27.219999313354492,33.540000915527344,3290910900
2003-12-01 00:00:00,1070254800,INTC,33.81999969482422,34.599998474121094,28.649999618530273,29.200000762939453,3304835900
2004-03-01 00:00:00,1078117200,INTC,29.040000915527344,30.139999389648438,25.610000610351562,28.549999237060547,4273550100
2004-06-01 00:00:00,1086062400,INTC,28.3700008392334,29.010000228881836,20.860000610351562,21.290000915527344,3979450000
2004-09-01 00:00:00,1094011200,INTC,21.100000381469727,24.989999771118164,19.639999389648438,22.3799991607666,4513578700
2004-12-01 00:00:00,1101877200,INTC,22.5,24.6299991607666,21.889999389648438,23.989999771118164,4499873200
2005-03-01 00:00:00,1109653200,INTC,24.360000610351562,27.399999618530273,21.940000534057617,26.959999084472656,4021794600
2005-06-01 00:00:00,1117598400,INTC,26.799999237060547,28.84000015258789,25.309999465942383,25.719999313354492,3231544700
2005-09-01 00:00:00,1125547200,INTC,25.579999923706055,27.149999618530273,22.530000686645508,26.68000030517578,3382046800
2005-12-01 00:00:00,1133413200,INTC,26.940000534057617,27.489999771118164,19.8799991607666,20.600000381469727,4547308200
2006-03-01 00:00:00,1141189200,INTC,20.729999542236328,21.0,17.739999771118164,18.020000457763672,5110103200
2006-06-01 00:00:00,1149134400,INTC,18.049999237060547,20.0,16.75,19.56999969482422,4168323000
