timestamp_jst,epoch,ticker,open,high,low,close,volume
2026-04-22 09:00:00,1776816000,558A.T,3250.0,3395.0,3110.0,3195.0,984600
2026-04-23 09:00:00,1776902400,558A.T,3205.0,3720.0,2951.0,3360.0,697700
2026-04-24 09:00:00,1776988800,558A.T,3360.0,3585.0,3165.0,3245.0,351800
2026-04-27 09:00:00,1777248000,558A.T,3250.0,3280.0,3075.0,3230.0,120800
2026-04-28 09:00:00,1777334400,558A.T,3250.0,3345.0,3115.0,3235.0,70900
2026-04-30 09:00:00,1777507200,558A.T,3185.0,3380.0,3165.0,3335.0,53000
2026-05-01 09:00:00,1777593600,558A.T,3265.0,3375.0,3215.0,3290.0,41500
2026-05-07 09:00:00,1778112000,558A.T,3290.0,3325.0,3250.0,3265.0,27500
2026-05-08 09:00:00,1778198400,558A.T,3265.0,3380.0,3230.0,3340.0,27100
2026-05-11 09:00:00,1778457600,558A.T,3360.0,3885.0,3360.0,3855.0,89100
2026-05-12 09:00:00,1778544000,558A.T,3855.0,4020.0,3615.0,3805.0,120600
2026-05-13 09:00:00,1778630400,558A.T,3800.0,4090.0,3735.0,3870.0,108900
2026-05-14 09:00:00,1778716800,558A.T,4125.0,4340.0,3860.0,3965.0,102400
2026-05-15 09:00:00,1778803200,558A.T,3965.0,3965.0,3650.0,3805.0,70200
2026-05-18 09:00:00,1779062400,558A.T,3805.0,3865.0,3530.0,3850.0,71300
2026-05-19 09:00:00,1779148800,558A.T,3850.0,3930.0,3700.0,3785.0,36000
2026-05-20 09:00:00,1779235200,558A.T,3855.0,4340.0,3850.0,4115.0,90400
2026-05-21 09:00:00,1779321600,558A.T,4055.0,4120.0,3930.0,4035.0,50100
2026-05-22 09:00:00,1779408000,558A.T,3965.0,4340.0,3950.0,4340.0,54200
2026-05-25 09:00:00,1779667200,558A.T,4385.0,4595.0,4230.0,4405.0,60400
2026-05-26 09:00:00,1779753600,558A.T,4460.0,4770.0,4280.0,4700.0,59900
2026-05-27 09:00:00,1779840000,558A.T,4725.0,4840.0,4555.0,4800.0,74200
