timestamp_jst,epoch,ticker,open,high,low,close,volume
2025-12-15 00:00:00,1765724400,472A.T,751.0,758.0,689.0,710.0,5209600
2025-12-22 00:00:00,1766329200,472A.T,715.0,724.0,672.0,680.0,1782700
2025-12-29 00:00:00,1766934000,472A.T,682.0,708.0,682.0,708.0,264200
2026-01-05 00:00:00,1767538800,472A.T,703.0,717.0,696.0,713.0,470200
2026-01-12 00:00:00,1768143600,472A.T,717.0,717.0,680.0,686.0,312700
2026-01-19 00:00:00,1768748400,472A.T,686.0,689.0,654.0,656.0,240300
2026-01-26 00:00:00,1769353200,472A.T,652.0,703.0,616.0,642.0,900900
2026-02-02 00:00:00,1769958000,472A.T,644.0,698.0,624.0,697.0,435400
2026-02-09 00:00:00,1770562800,472A.T,707.0,717.0,691.0,701.0,442400
2026-02-16 00:00:00,1771167600,472A.T,714.0,714.0,508.0,522.0,2954500
2026-02-23 00:00:00,1771772400,472A.T,516.0,541.0,479.0,539.0,985200
2026-03-02 00:00:00,1772377200,472A.T,510.0,537.0,472.0,528.0,911800
2026-03-09 00:00:00,1772982000,472A.T,502.0,570.0,492.0,530.0,741800
2026-03-16 00:00:00,1773586800,472A.T,531.0,541.0,501.0,501.0,272200
2026-03-23 00:00:00,1774191600,472A.T,483.0,531.0,480.0,517.0,366100
2026-03-30 00:00:00,1774796400,472A.T,507.0,519.0,491.0,508.0,277700
2026-04-06 00:00:00,1775401200,472A.T,510.0,524.0,501.0,501.0,240600
2026-04-13 00:00:00,1776006000,472A.T,501.0,556.0,492.0,548.0,434000
2026-04-20 00:00:00,1776610800,472A.T,549.0,549.0,505.0,510.0,229200
2026-04-27 00:00:00,1777215600,472A.T,510.0,521.0,490.0,496.0,234400
2026-05-04 00:00:00,1777820400,472A.T,496.0,515.0,496.0,507.0,70300
2026-05-11 00:00:00,1778425200,472A.T,510.0,510.0,486.0,490.0,533700
2026-05-18 00:00:00,1779030000,472A.T,523.0,535.0,475.0,497.0,380000
2026-05-25 00:00:00,1779634800,472A.T,495.0,495.0,460.0,463.0,496000
2026-06-01 00:00:00,1780239600,472A.T,460.0,462.0,419.0,439.0,844400
2026-06-08 00:00:00,1780844400,472A.T,431.0,438.0,402.0,407.0,263100
2026-06-15 00:00:00,1781449200,472A.T,415.0,425.0,391.0,392.0,583300
2026-06-22 00:00:00,1782054000,472A.T,396.0,406.0,378.0,392.0,549500
2026-06-29 00:00:00,1782658800,472A.T,389.0,450.0,389.0,450.0,299600
2026-07-06 00:00:00,1783263600,472A.T,453.0,562.0,443.0,562.0,377200
2026-07-10 15:30:00,1783665000,472A.T,562.0,562.0,562.0,562.0,111300
