timestamp_jst,epoch,ticker,open,high,low,close,volume
2000-02-01 00:00:00,949330800,6862.T,1000.0,1690.0,1000.0,1690.0,43800
2000-03-01 00:00:00,951836400,6862.T,1670.0,1675.0,1150.0,1355.0,60800
2000-04-01 00:00:00,954514800,6862.T,1400.0,1400.0,1050.0,1200.0,14600
2000-05-01 00:00:00,957106800,6862.T,1205.0,1225.0,1000.0,1005.0,11200
2000-06-01 00:00:00,959785200,6862.T,1005.0,1375.0,1000.0,1175.0,46400
2000-07-01 00:00:00,962377200,6862.T,1185.0,1255.0,1000.0,1000.0,45800
2000-08-01 00:00:00,965055600,6862.T,1000.0,1050.0,950.0,1000.0,19600
2000-09-01 00:00:00,967734000,6862.T,1000.0,1005.0,900.0,925.0,14800
2000-10-01 00:00:00,970326000,6862.T,925.0,950.0,750.0,790.0,9600
2000-11-01 00:00:00,973004400,6862.T,825.0,875.0,715.0,750.0,12400
2000-12-01 00:00:00,975596400,6862.T,665.0,750.0,600.0,610.0,10200
2001-01-01 00:00:00,978274800,6862.T,610.0,725.0,585.0,670.0,8200
2001-02-01 00:00:00,980953200,6862.T,670.0,910.0,630.0,660.0,13400
2001-03-01 00:00:00,983372400,6862.T,675.0,775.0,630.0,750.0,12400
2001-04-01 00:00:00,986050800,6862.T,755.0,755.0,700.0,750.0,10400
2001-05-01 00:00:00,988642800,6862.T,750.0,790.0,700.0,700.0,14600
2001-06-01 00:00:00,991321200,6862.T,695.0,695.0,620.0,655.0,13000
2001-07-01 00:00:00,993913200,6862.T,655.0,690.0,500.0,550.0,5800
2001-08-01 00:00:00,996591600,6862.T,560.0,560.0,470.0,470.0,10600
2001-09-01 00:00:00,999270000,6862.T,470.0,470.0,355.0,360.0,9400
2001-10-01 00:00:00,1001862000,6862.T,405.0,490.0,370.0,435.0,3200
2001-11-01 00:00:00,1004540400,6862.T,435.0,435.0,315.0,325.0,8400
2001-12-01 00:00:00,1007132400,6862.T,350.0,350.0,250.0,300.0,20800
2002-01-01 00:00:00,1009810800,6862.T,300.0,400.0,250.0,335.0,51000
2002-02-01 00:00:00,1012489200,6862.T,350.0,475.0,265.0,325.0,18800
2002-03-01 00:00:00,1014908400,6862.T,300.0,445.0,300.0,355.0,4400
2002-04-01 00:00:00,1017586800,6862.T,355.0,445.0,350.0,360.0,17600
2002-05-01 00:00:00,1020178800,6862.T,355.0,430.0,305.0,375.0,16800
2002-06-01 00:00:00,1022857200,6862.T,350.0,400.0,325.0,375.0,8600
2002-07-01 00:00:00,1025449200,6862.T,375.0,375.0,325.0,365.0,6800
2002-08-01 00:00:00,1028127600,6862.T,365.0,375.0,310.0,325.0,5400
2002-09-01 00:00:00,1030806000,6862.T,310.0,395.0,255.0,320.0,9800
2002-10-01 00:00:00,1033398000,6862.T,315.0,350.0,260.0,280.0,7800
2002-11-01 00:00:00,1036076400,6862.T,265.0,325.0,200.0,280.0,6200
2002-12-01 00:00:00,1038668400,6862.T,280.0,305.0,250.0,265.0,7400
2003-01-01 00:00:00,1041346800,6862.T,265.0,445.0,230.0,300.0,13200
2003-02-01 00:00:00,1044025200,6862.T,305.0,335.0,290.0,305.0,27600
2003-03-01 00:00:00,1046444400,6862.T,335.0,335.0,200.0,200.0,19800
2003-04-01 00:00:00,1049122800,6862.T,260.0,320.0,250.0,250.0,15600
2003-05-01 00:00:00,1051714800,6862.T,250.0,325.0,250.0,300.0,32400
2003-06-01 00:00:00,1054393200,6862.T,305.0,360.0,300.0,350.0,75200
2003-07-01 00:00:00,1056985200,6862.T,355.0,500.0,325.0,335.0,95800
2003-08-01 00:00:00,1059663600,6862.T,350.0,495.0,330.0,425.0,70000
2003-09-01 00:00:00,1062342000,6862.T,415.0,480.0,350.0,415.0,42600
2003-10-01 00:00:00,1064934000,6862.T,400.0,500.0,355.0,440.0,90200
2003-11-01 00:00:00,1067612400,6862.T,440.0,475.0,310.0,340.0,21200
2003-12-01 00:00:00,1070204400,6862.T,340.0,350.0,280.0,340.0,33400
2004-01-01 00:00:00,1072882800,6862.T,340.0,400.0,340.0,380.0,47000
2004-02-01 00:00:00,1075561200,6862.T,385.0,450.0,360.0,410.0,77200
2004-03-01 00:00:00,1078066800,6862.T,390.0,1010.0,375.0,745.0,541400
2004-04-01 00:00:00,1080745200,6862.T,725.0,850.0,680.0,710.0,115600
2004-05-01 00:00:00,1083337200,6862.T,710.0,750.0,560.0,600.0,47400
2004-06-01 00:00:00,1086015600,6862.T,615.0,665.0,595.0,650.0,59600
2004-07-01 00:00:00,1088607600,6862.T,675.0,690.0,550.0,555.0,44800
2004-08-01 00:00:00,1091286000,6862.T,575.0,575.0,480.0,530.0,19800
2004-09-01 00:00:00,1093964400,6862.T,530.0,550.0,485.0,490.0,26400
2004-10-01 00:00:00,1096556400,6862.T,490.0,545.0,455.0,495.0,27600
2004-11-01 00:00:00,1099234800,6862.T,460.0,850.0,460.0,575.0,293600
2004-12-01 00:00:00,1101826800,6862.T,575.0,640.0,560.0,620.0,78600
2005-01-01 00:00:00,1104505200,6862.T,620.0,775.0,605.0,685.0,80200
2005-02-01 00:00:00,1107183600,6862.T,680.0,745.0,625.0,695.0,100200
2005-03-01 00:00:00,1109602800,6862.T,715.0,800.0,700.0,750.0,100000
2005-04-01 00:00:00,1112281200,6862.T,730.0,1235.0,710.0,955.0,2059200
2005-05-01 00:00:00,1114873200,6862.T,995.0,1160.0,805.0,900.0,616200
2005-06-01 00:00:00,1117551600,6862.T,885.0,980.0,835.0,915.0,147000
2005-07-01 00:00:00,1120143600,6862.T,930.0,1055.0,875.0,1020.0,222200
2005-08-01 00:00:00,1122822000,6862.T,1045.0,1110.0,880.0,950.0,456200
2005-09-01 00:00:00,1125500400,6862.T,970.0,1085.0,920.0,940.0,204600
2005-10-01 00:00:00,1128092400,6862.T,945.0,1035.0,900.0,925.0,125800
2005-11-01 00:00:00,1130770800,6862.T,930.0,1620.0,925.0,1370.0,4329200
2005-12-01 00:00:00,1133362800,6862.T,1350.0,1465.0,1110.0,1115.0,944000
2006-01-01 00:00:00,1136041200,6862.T,1115.0,1560.0,1000.0,1165.0,1544600
2006-02-01 00:00:00,1138719600,6862.T,1180.0,1290.0,740.0,970.0,385600
2006-03-01 00:00:00,1141138800,6862.T,950.0,1160.0,880.0,1045.0,804800
2006-04-01 00:00:00,1143817200,6862.T,1060.0,1150.0,960.0,985.0,313000
2006-05-01 00:00:00,1146409200,6862.T,985.0,1210.0,880.0,960.0,2970200
2006-06-01 00:00:00,1149087600,6862.T,1010.0,1075.0,790.0,930.0,1249200
2006-07-01 00:00:00,1151679600,6862.T,930.0,960.0,800.0,830.0,136800
2006-08-01 00:00:00,1154358000,6862.T,840.0,955.0,810.0,870.0,297600
2006-09-01 00:00:00,1157036400,6862.T,870.0,915.0,805.0,845.0,103000
2006-10-01 00:00:00,1159628400,6862.T,835.0,840.0,710.0,745.0,56800
2006-11-01 00:00:00,1162306800,6862.T,750.0,750.0,635.0,700.0,82800
2006-12-01 00:00:00,1164898800,6862.T,695.0,715.0,625.0,645.0,93600
2007-01-01 00:00:00,1167577200,6862.T,645.0,800.0,615.0,695.0,227000
2007-02-01 00:00:00,1170255600,6862.T,690.0,785.0,660.0,695.0,116400
2007-03-01 00:00:00,1172674800,6862.T,700.0,700.0,630.0,635.0,54000
2007-04-01 00:00:00,1175353200,6862.T,635.0,690.0,575.0,585.0,69400
2007-05-01 00:00:00,1177945200,6862.T,605.0,640.0,595.0,625.0,34200
2007-06-01 00:00:00,1180623600,6862.T,620.0,670.0,615.0,625.0,29400
2007-07-01 00:00:00,1183215600,6862.T,635.0,850.0,615.0,650.0,597000
2007-08-01 00:00:00,1185894000,6862.T,660.0,660.0,510.0,565.0,21400
2007-09-01 00:00:00,1188572400,6862.T,550.0,575.0,475.0,510.0,27400
2007-10-01 00:00:00,1191164400,6862.T,510.0,605.0,500.0,560.0,19600
2007-11-01 00:00:00,1193842800,6862.T,550.0,575.0,440.0,455.0,17400
2007-12-01 00:00:00,1196434800,6862.T,465.0,515.0,340.0,355.0,41800
2008-01-01 00:00:00,1199113200,6862.T,355.0,400.0,250.0,350.0,152200
2008-02-01 00:00:00,1201791600,6862.T,350.0,360.0,315.0,350.0,15400
